#_MJD RANGE DM DMunc nToA chisq
57355.9340447416 1.43816e-06 47.142380926998529854 0.00038532214786531467 10 0.5054 
57369.9419183913 1.49506e-06 47.140879737525503076 0.00061741842074231458 10 1.5803 
57376.9214235381 1.47428e-06 47.141276762792554758 0.00059756416306213603 10 1.3250 
57383.9492259981 1.54028e-06 47.141693652173916045 0.00039336243069111072 10 0.4660 
57390.8705796091 1.36461e-06 47.140197107784459242 0.00040146377771495083 10 0.3776 
57397.8705072212 1.38773e-06 47.141670185755082188 0.00033936728013081186 10 0.2490 
57404.8693323991 1.49218e-06 47.141346573503700959 0.00059408890981000901 10 0.8865 
57411.8659966961 1.37564e-06 47.142290841844726249 0.00072866747348337068 10 0.9368 
57418.8659545675 1.42454e-06 47.141938964014107438 0.00076117427557374762 10 0.8748 
57425.8698144313 1.39394e-06 47.142178986960039524 0.00074019704894351379 10 0.8118 
57439.8697589940 1.42563e-06 47.142860516161815387 0.00082354123340744323 10 0.6713 
57446.8174481083 1.4438e-06 47.141796954487997746 0.00057109983903665736 10 0.5045 
57453.8210583553 1.36784e-06 47.141815871039014042 0.00088364154527427756 10 1.3196 
57460.8211294633 1.40746e-06 47.142664607363674346 0.00057221497370223671 10 0.3642 
57467.7376616867 1.44493e-06 47.142196474993559367 0.00048747628246463364 10 0.4520 
#57474.7346176040 1.31256e-06 47.109782548975164321 0.08756557253333731305 10 4882.5207 
57481.6506594403 1.38334e-06 47.142463801341996325 0.00065431008209906113 10 1.2345 
57488.6508205162 1.42835e-06 47.142107929927724266 0.00047519340026603256 10 0.6452 
57495.6507760289 1.40844e-06 47.143686414808509556 0.00061295240911809796 10 0.7310 
57516.5015881264 1.43358e-06 47.14088293284177188 0.00039749191355399984 10 0.7073 
57523.5013933404 1.42717e-06 47.141661930743974609 0.00027051636366473726 10 0.2658 
57530.5013900937 1.43293e-06 47.141509544974049526 0.00054254977696379346 10 0.8869 
57537.5014978594 1.40305e-06 47.141394793566080496 0.00061233940102284768 10 1.1454 
57544.5013581745 1.35909e-06 47.141557953051129587 0.00060204049986507075 10 1.3393 
57551.5012930572 1.38076e-06 47.142041784567220771 0.00058929228912081924 10 1.0006 
57558.5013928417 1.41311e-06 47.14202769875455664 0.00047341685352581285 10 0.6263 
57565.4141774851 1.38505e-06 47.142511821865475369 0.00064213049609815830 10 1.6876 
57572.4147238263 1.38827e-06 47.141608453729433505 0.00039684194166679987 10 0.5971 
57593.4145440182 1.35544e-06 47.141062781540958814 0.00069160304101328885 10 0.8817 
57601.2791727451 1.44223e-06 47.142026546287316088 0.00052761980727615825 10 1.0460 
57608.2791152587 1.43736e-06 47.141728774172756592 0.00053255898138858458 10 1.1439 
57615.2791673126 1.48508e-06 47.142653537054604391 0.00046500109894894571 10 0.7944 
57622.1271838678 1.47743e-06 47.141142870055356619 0.00035523633544662202 10 0.4386 
57636.1679791060 1.44534e-06 47.142611574652202085 0.00055275415105333350 10 1.4891 
57643.1680307689 1.526e-06 47.141585669365724406 0.00063383479126408637 10 1.5495 
57650.1679605177 1.57208e-06 47.142082503291726055 0.00058553591221009998 10 1.6587 
57657.1194363198 1.44265e-06 47.141758618842892405 0.00035382115128592675 10 0.6129 
57664.1193895093 1.52448e-06 47.141428854568027208 0.00053651129075247053 10 1.3517 
57675.0362540654 1.50124e-06 47.14125763653946485 0.00047003033401317207 10 0.9561 
57682.0361105313 1.48496e-06 47.141723930705591243 0.00042267340347056310 10 0.9598 
57689.0360631670 1.49573e-06 47.140992323386160301 0.00059821987238753926 10 1.4779 
57698.7720657724 1.38604e-06 47.14148652247104546 0.00069562921969841399 10 0.9681 
57705.8556057686 1.41422e-06 47.142071556711581292 0.00060468658674958317 10 1.2406 
57712.8554660082 1.47651e-06 47.142352371656399704 0.00038360474044199012 10 0.5148 
57719.9285455492 1.32015e-06 47.141211295912215349 0.00045385894576916943 10 1.1156 
57747.9290887084 1.37599e-06 47.143368208057765411 0.00057537049764409148 10 1.1520 
57754.9221603300 1.56373e-06 47.140837910815030953 0.00030423925004054343 10 0.4063 
57761.8666615797 1.36678e-06 47.141465554801353692 0.00041907621935010887 10 0.8212 
57768.8640187504 1.43735e-06 47.142217921778345278 0.00029267163903387691 10 0.4483 
57782.8214721196 1.36498e-06 47.141695796755466959 0.00041299666557362150 10 0.8004 
57796.8215538173 1.53131e-06 47.141397418280107504 0.00034714075018396699 10 0.5171 
57803.8215282664 1.46743e-06 47.141527694542011244 0.00046673664444582221 10 0.6319 
57816.7383237646 1.44355e-06 47.140015948418722141 0.00024209673485607155 10 0.3161 
57817.7173033661 1.42288e-06 47.141969973470315702 0.00027575401598363696 10 0.3912 
57823.6522719334 1.43961e-06 47.141142698016317472 0.00049803403218511217 10 1.4204 
57824.7339276309 1.41336e-06 47.141086894320290979 0.00058133619767576400 10 1.3351 
57831.7409358498 1.45431e-06 47.141859940098141173 0.00043356705793651885 10 0.7709 
57838.7410428520 1.40546e-06 47.142176993016893353 0.00066997072787706806 10 1.3117 
57845.6540611469 1.49644e-06 47.141176037584695317 0.00049559985649187037 10 1.2290 
57852.6540255259 1.40995e-06 47.141658921144040641 0.00043338141952642672 10 0.7186 
57859.6541879941 1.45174e-06 47.140428772255329605 0.00073136155662548261 10 2.0783 
57887.5014326790 1.41424e-06 47.141807175141074722 0.00066449571925652530 10 0.9640 
57894.5012940279 1.37031e-06 47.141656091360304836 0.00095066576269127727 10 1.7091 
57901.5012775039 1.38087e-06 47.140050596010934079 0.00099538710101051996 10 1.5802 
57908.5013467898 1.40081e-06 47.144300424061191306 0.00127756610799200504 10 2.1419 
57915.5013039665 1.4122e-06 47.142156243485224158 0.00165089770886730548 10 2.3381 
#57922.5013945756 1.38129e-06 47.14396422712058091 0.00130728254404848822 10 1.1411 
57929.4146642139 1.44115e-06 47.141035201956793959 0.00088351005926303079 10 0.4820 
57936.4145447728 1.34947e-06 47.143346385220257562 0.00084364474543233863 10 0.7153 
#57950.4148969441 1.33671e-06 47.136015992122626231 0.00455700246125870147 10 12.6918 
#57957.4145814965 1.38373e-06 47.016093454920741237 0.08592402736994239620 10 2819.7866 
57971.3241900137 1.41047e-06 47.141686649823600474 0.00091620480940283111 10 0.3827 
57986.2582685872 1.42913e-06 47.141829403532615077 0.00207934173689168457 10 1.4661 
57993.2385324740 1.40989e-06 47.142032501873753714 0.00207552657987428515 10 1.1869 
#58000.1054834633 1.35294e-06 47.133253202396827111 0.00426552528018697957 10 7.4826 
58007.1057063777 1.49143e-06 47.142295107117047008 0.00168604771165240083 10 0.8968 
#58014.1055939468 1.43916e-06 47.148831414393497757 0.00320567908168493607 10 4.7482 
58021.1053850661 1.49427e-06 47.141053514337275969 0.00123281747219393650 10 0.8502 
#58028.1055150370 1.43594e-06 47.114496127226789559 0.03731194020018305246 10 565.8446 
#58035.1054682826 1.37709e-06 47.260135356556677463 0.08020835992782518464 10 3318.7942 
#58049.0395582064 1.50849e-06 47.140809580157196225 0.00168648314233865010 10 1.1820 
#58070.0395416912 1.35847e-06 47.190089797163665631 0.03167596098989711867 10 453.3218 
58083.9735855575 1.44983e-06 47.141143638203937178 0.00166054795360656704 10 1.4937 
