#_MJD RANGE DM DMunc nToA chisq
57705.4736459229 6.096e-06 26.769719789101050463 0.00035521011839492479 7 2.5023 
57712.4735673630 7.73612e-06 26.769422731298632909 0.00021732291796748996 9 1.8376 
57719.4806154064 7.72037e-06 26.769400803555428604 0.00034749448332376421 9 4.0942 
57754.4743138823 7.70267e-06 26.769283127036210733 0.00015131432556415739 10 1.6697 
57761.4187669947 7.72086e-06 26.769613485483418616 0.00011866884093796914 10 0.8573 
57783.3493450514 7.69194e-06 26.769535866298289644 0.00014406486627312589 10 0.9849 
57804.3493511405 7.73275e-06 26.769532966976141226 0.00021902760311455887 10 1.0314 
57817.2694277555 7.74513e-06 26.769606437826257518 0.00021604623976622089 10 0.9902 
57824.2860787129 7.74552e-06 26.769313360410735289 0.00012189277943893424 10 0.3413 
57832.2687489478 7.72434e-06 26.769797420464121616 0.00021175157359833426 10 0.4330 
57839.2687560380 7.73426e-06 26.769549042180757353 0.00032579834657183414 10 1.5855 
57846.1820019550 7.73911e-06 26.769541235587568092 0.00028552063702241967 8 0.6074 
57860.1819336223 7.75864e-06 26.76991086563067191 0.00011289332417443825 10 0.2394 
57871.3862392710 5.98871e-06 26.768981493385626463 0.00053885185027350744 7 1.0935 
57888.0291804985 7.76438e-06 26.769553906495232294 0.00023918327241332255 10 1.6269 
57895.0292059294 7.76162e-06 26.769841886282844499 0.00014951395806474092 10 0.5693 
57902.0291817855 7.75775e-06 26.76980491487399492 0.00013892753461913155 10 0.6377 
57909.0292053388 7.74056e-06 26.769625759955190215 0.00019389368591903966 10 0.9391 
57916.0291247257 7.763e-06 26.76941756486811835 0.00025095522567342848 9 0.6333 
57923.0291515788 7.77076e-06 26.769265565523809964 0.00022817738768811553 9 0.4349 
57929.9423594644 7.72874e-06 26.769453871223706008 0.00053138156439959611 9 1.5836 
57936.9423364707 7.74787e-06 26.769965776113369438 0.00029157007300064524 8 0.4112 
57950.9422961500 7.74593e-06 26.770222452925743628 0.00026997476315221560 10 0.6106 
57957.9422987963 7.74904e-06 26.769763966717520384 0.00035383083181901348 9 0.7877 
