#_MJD RANGE DM DMunc nToA chisq
57370.0297707315 9.73654e-07 8.8306072543420717795 0.03634797841907957267 10 592.8448 
57377.0882451307 9.52212e-07 8.7509400688404990884 0.00633392984494269336 10 30.2386 
57384.1486211393 9.98949e-07 8.749262164362743204 0.01363960722338028800 10 13.1960 
57391.0881369097 9.74844e-07 8.7507224688619567104 0.01271902304170411183 10 89.8185 
57398.0885070466 9.87999e-07 8.7583007818314616419 0.00961669817653686664 10 6.5854 
57405.0885304820 9.76637e-07 8.5939692414857677223 0.05664461538044323480 10 46.7887 
57412.0849083078 8.27811e-07 8.6431145606956125511 0.13109665005986229080 6 45.8880 
57426.0883959442 1.06655e-06 8.8133625995986505609 0.09248399589471030524 10 90.1735 
57433.0880563879 6.98728e-07 8.6838060507876526873 0.13719504781229019397 8 112.2360 
57440.0881349139 1.0333e-06 8.854137667339545696 0.17483424207012090990 8 116.2905 
57447.0362086491 4.95413e-07 8.3200320530501079104 0.38318545023090749835 4 21.5855 
57454.0393962861 1.06672e-06 8.8050503329358374869 0.05979678069538749835 5 3.0586 
57461.0396166264 6.33067e-07 8.0452346546246528798 0.16915007685003696780 8 132.0185 
57474.9563699530 9.33582e-07 8.7951612120658914746 0.13177812513347483825 6 34.0187 
57481.8697377413 9.6162e-07 8.6621716105355781685 0.37577592834244316622 4 62.2987 
57495.8697204530 9.91669e-07 8.5336350876394462912 0.17172323393823052395 8 153.5708 
57516.7201849908 1.10614e-06 8.5673337046845167249 0.14913358181297248217 9 129.1850 
57523.7202680820 9.6974e-07 9.1086447659897220126 0.12678214131549181420 9 134.8179 
57530.7205394750 1.00328e-06 8.7830751630198646831 0.05794815687558393241 10 88.2299 
57537.7210003111 1.04513e-06 8.7175282998369707952 0.04700403954410355828 10 305.1941 
57544.7203409085 1.00217e-06 8.8733372511673975032 0.04457669524924398607 10 708.4650 
57551.7203534685 1.00882e-06 8.7780189852765263181 0.00881369996467176037 10 55.8165 
57558.7202587386 1.00203e-06 8.7681077305226916303 0.00370612949131572493 10 53.1747 
57565.6336179081 1.07085e-06 8.7660411398189992498 0.00265065927586113047 10 12.7872 
57572.6336231304 9.91873e-07 8.7537278667089579555 0.01424739502706935668 10 64.3236 
57593.6334618497 9.48261e-07 8.927340181143407309 0.13883694562090359570 9 412.8134 
57600.5673826823 9.13522e-07 8.8617442848779584231 0.08393657400227040599 10 187.9804 
57607.5676080910 9.23526e-07 8.5347113817087370642 0.09707755885582229627 10 107.3492 
57621.4145599133 1.00981e-06 9.2286058941945141127 0.18527739148213212550 7 242.3848 
57642.4147948998 1.06624e-06 8.3305177932125872393 0.09963197239216740886 7 38.2293 
57664.3383810913 5.73633e-07 8.335154502641382422 0.17174129669734955472 8 140.3485 
57689.2549969425 1.01024e-06 8.3313137878604484705 0.21039875615941164289 7 252.8625 
57699.1437512094 7.07594e-07 8.9786545126656972333 0.09791229016483719849 10 871.1253 
57706.1402677948 9.30151e-07 8.8759571057452569349 0.06842538869562193871 10 1510.2956 
57713.1402505275 9.56621e-07 8.7896350311157113088 0.05355137566668374816 10 435.8134 
57720.1472510110 1.03449e-06 8.6431669610035564517 0.09939754017802790442 10 191.1017 
57748.1479957016 9.91997e-07 8.7569141534710164257 0.00826525623875526416 10 100.2896 
57755.1410119063 9.97014e-07 8.7628458910088387612 0.00271835035013766281 10 58.3438 
57762.0855902998 9.78533e-07 8.7557426759230438098 0.04033676528647354986 10 867.6559 
57769.0855893923 9.46347e-07 8.8853500782690089761 0.11057330988303282204 10 633.2002 
57783.0404006109 9.23155e-07 8.7508934838723604474 0.10257672210254924205 10 1023.6360 
57804.0403286346 1.06815e-06 8.7095850879828295666 0.11585099666929926654 10 116.3019 
57816.9606816704 9.30206e-07 9.0110021795622608594 0.14293942252035377050 10 113.6391 
57823.7270040247 9.29907e-07 8.62370553481933184 0.12867235104408375479 10 239.1702 
57823.9772295566 1.0031e-06 8.4806673974305280079 0.14629359094804519903 10 281.4046 
57831.9598537990 9.99251e-07 9.2039963330198645937 0.16021008733645258904 10 225.2769 
57845.8731108535 9.11827e-07 8.6023037938932635045 0.13880255234315233559 7 80.9069 
57887.7202671510 1.01486e-06 8.6602509627089196654 0.06265946798332093504 10 109.7902 
57894.7203093479 1.02254e-06 8.6677289561924982199 0.08447346465774388524 10 220.1446 
57901.7203692306 9.85405e-07 8.6903870081982546409 0.05544215277270261172 10 606.9528 
57908.7202013668 9.85445e-07 8.7140299039801278223 0.04958318819036536262 10 699.7670 
57915.7203443793 9.80363e-07 8.7531658436594883778 0.01614229400929036509 10 56.4629 
57922.7201488042 1.01402e-06 8.7626499996325194668 0.00336131599880237645 10 63.6230 
57929.6335803467 9.91731e-07 8.7651945697104504006 0.00324528573584233421 10 70.1161 
57936.6334580354 9.6744e-07 8.7542599416389083539 0.03304188890298786346 10 957.0498 
57950.6333301074 9.43546e-07 8.6545141200103268926 0.07115092118808497013 10 203.4673 
57957.6332897972 9.47683e-07 8.8032015672389135634 0.07106703648847810528 10 133.3894 
57964.5674347449 1.00999e-06 8.7630979655081723692 0.13609716680118355558 10 278.6980 
57970.5674523861 5.90098e-07 8.5336024584758629714 0.14298626123318122771 8 141.6985 
57985.5015328612 1.00106e-06 8.7244757492950221573 0.10863967474003784208 8 49.8731 
58014.3242565208 9.71297e-07 9.0949723868887165741 0.25925316118537394816 4 23.8866 
58070.2583725330 9.60157e-07 8.8233765037928519491 0.14038041682694857304 10 514.8164 
58084.1924954087 1.04813e-06 8.8099604375428486628 0.08354508271714705669 10 439.9108 
58091.1924191556 9.87915e-07 8.6675635603513770762 0.08474882579060791232 10 1662.9620 
58098.1924671797 1.00219e-06 8.7647432955140524777 0.00295547511003575085 10 68.9068 
58105.1925063213 9.9188e-07 8.7644918467805345286 0.00658856458151905154 10 140.3281 
58119.1265857660 1.02977e-06 8.7670177814310317217 0.00354958592976772121 10 111.1983 
58126.1264199607 1.03179e-06 8.8155271089675392672 0.06546430333334406215 10 1321.3449 
58133.1265063596 9.54489e-07 8.5820024160711206136 0.06834749096196401918 9 170.5418 
58140.0710049756 1.02586e-06 8.954684072589361425 0.07165556466404493507 10 377.7298 
58147.0708969604 1.07669e-06 8.7929170956623513246 0.11128623203686190124 10 1548.8877 
58195.9598618008 1.00385e-06 8.8416926848429145914 0.09509661293656572478 9 132.8430 
58244.6333525103 1.09119e-06 8.8511410360995475084 0.10003747609976219868 10 680.7362 
58251.6333388277 1.09542e-06 8.613792125077166832 0.09706275618372349479 10 554.6348 
58258.6335748009 1.02219e-06 8.774593653754650828 0.11394867472704875433 10 1035.6389 
58265.6333018668 8.90501e-07 8.8489066645839080756 0.07246580343641373378 10 638.6526 
58286.7270451583 9.94962e-07 8.7705518178572768268 0.00377995855702196754 10 20.7231 
58314.5988497771 9.28991e-07 8.8616868580454770067 0.09773377428968448022 10 657.9800 
58440.3006731508 1.09234e-06 8.7671200922937468289 0.11809566776970654989 5 97.8582 
58457.0824748054 1.00879e-06 8.7608293021421056361 0.00358373608932547379 10 11.6649 
58464.0845266353 1.00918e-06 8.7565400532566140665 0.00420407708971049041 10 19.6212 
58471.0851910002 9.88952e-07 8.7548529245445553962 0.01314289465712544305 10 25.4457 
58477.0849312787 9.98567e-07 8.7579361073138654861 0.00593193194799376648 10 8.9829 
58484.0847388065 9.33189e-07 8.7674829283473248581 0.03491086900233180551 10 205.2195 
58492.0952883176 1.05086e-06 8.7287246616087813015 0.11293875554877144674 10 241.6848 
58499.0954604397 8.89369e-07 8.5131885915180181652 0.07631464053652406432 7 13.5514 
58506.0958514332 9.99007e-07 8.9961779516695129328 0.12701031520186181756 7 22.4200 
58513.0952381878 1.03838e-06 8.7787498644024530804 0.03018780873499531808 10 15.2898 
58519.9760673370 9.12354e-07 9.1491758531900785429 0.09337306778355249082 7 24.6868 
58561.7132647336 8.9746e-07 9.152356268071994992 0.15560475336385784506 6 94.4899 
58588.8975827162 1.03831e-06 9.0461182687188219182 0.07791200195243518090 8 23.4348 
58610.6500483882 1.00835e-06 8.9215695680132563834 0.08788791748278716731 10 89.2988 
58617.6554408236 1.0289e-06 8.3678676763549545521 0.14246198104502802440 10 310.8186 
58631.5666955142 8.43702e-07 8.8260457654554473504 0.07328657217368943211 9 103.2473 
