#_MJD RANGE DM DMunc nToA chisq
57355.9340450651 1.35549e-06 47.144053614573299946 0.00053092889863922592 8 0.6618 
57369.9419185627 1.32446e-06 47.143289744965447809 0.00067418608425481093 8 1.2016 
57376.9214235391 1.47341e-06 47.143429895804300975 0.00044142385543229019 9 0.5598 
57383.9492262244 1.35048e-06 47.143347455188314297 0.00041069774837604827 10 0.5103 
57390.8705794025 1.54345e-06 47.141593267794020049 0.00039486058786801655 9 0.3010 
57397.8705072218 1.38703e-06 47.143463730972985249 0.00043564920664571749 9 0.3540 
57404.8693324008 1.49262e-06 47.142841239822527128 0.00073281489417598568 9 1.0712 
57411.8659966966 1.37498e-06 47.143730199623796757 0.00087109127242419697 8 0.9311 
57418.8659545687 1.42464e-06 47.142946780317874157 0.00040073233056310797 7 0.1409 
57425.8698144331 1.39487e-06 47.143607391331188609 0.00096822598207562576 8 0.9839 
57439.8697589167 1.34738e-06 47.143598880747208613 0.00079952703081526307 6 0.2719 
57446.8174481104 1.44444e-06 47.143749054083275079 0.00064411148516193206 9 0.5690 
57453.8210582993 1.31056e-06 47.144917418778202224 0.00069813426191606121 9 0.5993 
57460.8211294643 1.40596e-06 47.144622483622927844 0.00065324884123245158 9 0.3868 
57467.7376618936 1.46611e-06 47.143391257925938306 0.00057897277091912560 8 0.5076 
57474.7346176042 1.31194e-06 47.143353270194244296 0.00050748680202166937 6 0.1324 
57481.6506594417 1.38158e-06 47.143613937887263891 0.00072214799030629370 9 1.0205 
57488.6508208440 1.36193e-06 47.144090629044281233 0.00039390043133532551 9 0.3101 
57495.6507760296 1.40748e-06 47.144890570258360479 0.00067925803825983884 9 0.7825 
57516.5015881284 1.43402e-06 47.14267551731375953 0.00055661366453449955 10 1.3213 
57523.5013930761 1.42297e-06 47.143329737442331743 0.00028888825854306391 10 0.3106 
57530.5013903864 1.39109e-06 47.142161709251995165 0.00055758835287677004 9 0.7012 
57537.5014978600 1.40228e-06 47.143648633510194367 0.00069998939154683405 9 1.3653 
57544.5013581749 1.35836e-06 47.143080951495947285 0.00055383352907162320 9 0.9117 
57551.5012930576 1.38009e-06 47.14373837057437024 0.00062179359737657099 9 0.9557 
57558.5013928430 1.41372e-06 47.143684177714978479 0.00047762766950976371 9 0.5618 
57565.4141774907 1.37917e-06 47.143577953349928553 0.00051527943667970455 8 0.7767 
57572.4147238267 1.38746e-06 47.143258938278035507 0.00047617957670516455 10 0.8422 
57593.4145439163 1.25218e-06 47.143003850004512569 0.00045657507129969876 9 0.3260 
57601.2791729712 1.44828e-06 47.143680982655719033 0.00057139426007813603 10 1.0878 
57608.2791152600 1.43716e-06 47.143307208646900636 0.00041923692093198331 10 0.6448 
57615.2791671106 1.42757e-06 47.143646707079906847 0.00033378347046915488 9 0.2941 
57622.1271838692 1.47796e-06 47.142867887844413222 0.00029159726771810430 10 0.2875 
57636.1679793116 1.46568e-06 47.144269474831834985 0.00058176620000793507 10 1.6142 
57643.1680306090 1.42823e-06 47.142777579764156681 0.00052743751273001910 9 0.9711 
57650.1679603962 1.42078e-06 47.143381985245207649 0.00064023952225135503 8 1.1498 
57657.1194363212 1.44244e-06 47.143333704932687732 0.00041560085744310026 9 0.7116 
57664.1193895105 1.5244e-06 47.142489051802115428 0.00042952290893084888 9 0.7212 
57675.0362543211 1.36e-06 47.143417169661772505 0.00039537980917500474 8 0.5646 
57682.0361105329 1.48445e-06 47.143417291595767146 0.00042227099583152697 10 0.8592 
57689.0360631686 1.49545e-06 47.143394420437330181 0.00043691716875752975 9 0.6142 
57698.7720657738 1.38651e-06 47.142661670206584643 0.00065192840717746175 9 0.6626 
57705.8556057686 1.41395e-06 47.143113921779452934 0.00053355178370271617 9 0.8011 
57712.8554660095 1.47618e-06 47.143742316580015354 0.00055663108840748438 9 0.8411 
57719.9285455508 1.31959e-06 47.143011771101967073 0.00052606163644531396 10 1.4230 
57747.9290883931 1.42374e-06 47.143622062992947167 0.00059419057660626087 8 0.6901 
57754.9221603317 1.55184e-06 47.142586675163177787 0.00032398274427335345 10 0.4514 
57761.8666612639 1.43182e-06 47.143398386122612371 0.00028893066306292305 9 0.3130 
57768.8640188976 1.53287e-06 47.143655014651235449 0.00027982532560165527 10 0.3815 
57782.8214717974 1.42823e-06 47.143323245474111429 0.00038657260004460104 10 0.6426 
57796.8215536642 1.43011e-06 47.142942311710743661 0.00038697606389687572 10 0.5551 
57803.8215282677 1.46764e-06 47.142985656081460692 0.00052908289735876678 10 0.7891 
57816.7383239196 1.51813e-06 47.14160485645580834 0.00026019091709882553 10 0.3120 
57817.7173033666 1.42211e-06 47.143443870411867552 0.00027617233211357095 10 0.3596 
57823.6522722032 1.40784e-06 47.142694108557788087 0.00054056026874721452 10 1.5376 
57824.7339276318 1.41221e-06 47.143041488266094884 0.00060004972748453264 8 0.9520 
57831.7409358508 1.45464e-06 47.143092277034782302 0.00033108107499922010 9 0.3523 
57838.7410428530 1.40423e-06 47.143584577744234946 0.00041099149751805733 9 0.3807 
57845.6540609490 1.4208e-06 47.142856858244154838 0.00044838534891429723 10 0.8819 
