#_MJD RANGE DM DMunc nToA chisq
57370.0297797779 1.03682e-06 8.7724448545990407781 0.00009222411798648392 10 1.5081 
57377.0882406191 1.03816e-06 8.7723502082183051932 0.00006953159749523295 10 0.7413 
57384.1486191497 1.03856e-06 8.7725589753810107848 0.00019338113804084531 6 0.4095 
57391.0881369635 1.03576e-06 8.7723077003443409748 0.00006525303299175567 10 0.9089 
57398.0885070865 1.03866e-06 8.7724909148263338432 0.00010779870104811008 6 0.1665 
57405.0885303371 1.03694e-06 8.7724996143167427061 0.00009507227296755093 8 0.3175 
57412.0849038916 1.00383e-06 8.7721236737359114671 0.00008908161215907167 5 0.1120 
57419.0850583686 1.03762e-06 8.772382965311152728 0.00012459121758779740 10 1.5268 
57426.0883875005 1.04153e-06 8.7722969631513752539 0.00013740757124495339 9 1.6326 
57433.0880498622 1.04367e-06 8.7724970766848867354 0.00011011014429573099 9 0.4768 
57440.0881286294 1.04582e-06 8.7725935755909448385 0.00010996973251558742 6 0.1970 
57447.0362017206 1.04017e-06 8.7724028961211164973 0.00017834747985582752 8 1.3014 
57454.0393938611 1.0428e-06 8.7723459820590860307 0.00010805441126150683 9 0.6119 
57461.0396096752 1.04371e-06 8.7721671427638895852 0.00013357358037587610 9 1.3970 
57467.9564571901 1.03342e-06 8.7722194929653525067 0.00011999721582757601 9 1.0455 
57474.9563682354 1.03821e-06 8.7723757526146881637 0.00014007093006363318 8 0.5655 
57481.8697367992 1.03338e-06 8.7725384570495509601 0.00017146469848578077 7 1.2309 
57488.8697430325 1.00714e-06 8.7723741065503460417 0.00016133366638853913 7 0.7816 
57495.8697165358 1.03101e-06 8.7723152011961289358 0.00016377928273159374 9 1.1314 
57516.7201762183 1.03587e-06 8.7727348229500631419 0.00013722654649019991 9 0.7326 
57523.7202658726 1.03463e-06 8.772372721320529981 0.00013330547136182822 9 0.9486 
57530.7205352622 1.03133e-06 8.7724124359654352071 0.00010299514423046054 9 0.7973 
57537.7209960592 1.02968e-06 8.7723394345895424453 0.00006447513266696455 10 0.9545 
57544.7203364849 1.02884e-06 8.7724644555427371845 0.00012053845977376300 9 2.5100 
57551.7203489563 1.03366e-06 8.7723558537110519788 0.00007736462177705912 10 0.8227 
57558.7202564350 1.03229e-06 8.7720663436304227873 0.00009712282836886181 10 0.9075 
57565.6336157099 1.02999e-06 8.7726488703710672167 0.00011863245758567206 6 0.3608 
57572.6336164063 1.02866e-06 8.7723947680886375164 0.00012879298203593784 8 0.8925 
57593.6334548660 1.02982e-06 8.7721447212475377507 0.00009878446788249098 9 0.5682 
57600.5673760529 1.02699e-06 8.7722416586777150205 0.00019573764112043558 8 4.6522 
57607.5676054587 1.02873e-06 8.7723871503408551772 0.00014482513576968503 9 2.1876 
57614.5673676362 1.02405e-06 8.7723033154586874376 0.00006616488880951301 9 1.0892 
57621.4145553890 1.03107e-06 8.7722013760055337888 0.00009102947591274805 9 3.1261 
57635.4146945850 1.03184e-06 8.7724254308606814017 0.00007995747715596516 10 1.9451 
57642.4147949307 1.02986e-06 8.7724333222463131724 0.00012500177321405378 9 1.3498 
57649.4148175108 1.0308e-06 8.7723564679884309973 0.00011628889077118524 9 3.7068 
57664.3383788174 1.02867e-06 8.772359089214092364 0.00007856439784975507 10 2.7713 
57682.2455036044 1.03484e-06 8.772327080333608299 0.00010887046559105690 10 3.5015 
57689.2549892655 1.03458e-06 8.7723822468293195754 0.00007447418389316684 10 1.9052 
57699.1437464775 1.03574e-06 8.7724009613126401668 0.00007141890893834748 10 3.8988 
57706.1402655381 1.03721e-06 8.7724426398223998118 0.00006159594934195770 10 4.0039 
57713.1402484478 1.03824e-06 8.7723605021898239794 0.00008886969346613268 9 3.1856 
57720.1472446960 1.03807e-06 8.7723690632681034958 0.00012686024783897614 8 1.8824 
57748.1479934699 1.03811e-06 8.772310261081520043 0.00007886401320287485 10 2.0846 
57755.1410028399 1.03242e-06 8.7724203451889950544 0.00009385215249344083 9 2.8524 
57762.0855880970 1.03915e-06 8.772534147930828803 0.00005859612716287004 10 0.8759 
57769.0855822996 1.03796e-06 8.7724269652188120614 0.00013431068954144291 10 4.0856 
57783.0403944512 1.0404e-06 8.7723896045151904914 0.00007651661695589620 10 4.5859 
57810.9776394960 1.03868e-06 8.7725003633969788237 0.00009604662924860069 10 4.7151 
57816.9606777841 1.03471e-06 8.7724536509109526617 0.00010416525256746797 9 3.0546 
57823.7269971303 1.0365e-06 8.772555137651623345 0.00007052833200567108 10 3.1132 
57823.9772230418 1.0376e-06 8.7723838032886513726 0.00008655391804884926 10 4.1892 
57831.9598478262 1.03721e-06 8.7722125638087221633 0.00009803663989958335 9 2.0381 
57838.9595365656 1.03919e-06 8.7724239164076633643 0.00013056494191174725 10 2.1729 
57845.8731049427 1.02866e-06 8.7723259099986734631 0.00009598936555770100 10 1.7493 
57852.8729809548 1.03259e-06 8.7725554884195229531 0.00010662210646780478 9 1.4204 
57859.8733371400 1.0329e-06 8.7723968402926027644 0.00012476724459530410 9 1.3159 
57887.7202632051 1.03372e-06 8.7723135222648860659 0.00012408688488428906 9 1.9414 
57894.7203051453 1.03283e-06 8.7723168027087760927 0.00010163039086838809 10 1.2210 
57901.7203649300 1.03292e-06 8.7724633079886921655 0.00010465036188843966 10 4.5071 
57908.7201969867 1.03283e-06 8.7722700710874674662 0.00008931516419789129 10 1.8188 
57915.7203443694 1.02995e-06 8.7721996722603984972 0.00012361263035320759 9 1.6688 
57922.7201419759 1.02866e-06 8.7722622614186691655 0.00011451368575245632 10 2.0718 
57929.6335780496 1.03338e-06 8.7723235846114897395 0.00007362185940080113 9 0.8798 
57936.6334557218 1.03013e-06 8.7723341847970948129 0.00011412546349921038 9 2.7800 
57950.6333250867 1.03176e-06 8.7721097191999025848 0.00009686558028531755 8 0.6379 
57957.6332870364 1.02902e-06 8.7723363340517211311 0.00010001493814174980 10 0.9722 
57964.5674277987 1.0012e-06 8.7724141339754951015 0.00013868644757246654 10 1.5441 
#57970.5674517911 1.0283e-06 8.7729284677367660276 0.00032848173120581577 5 0.7950 
57985.5015281808 1.02672e-06 8.7722421955336445905 0.00010786576269361298 9 1.0151 
57992.5015300898 1.02727e-06 8.7725378894630284595 0.00012228377555832386 9 0.5801 
58000.3242721884 1.0325e-06 8.7724938054369506601 0.00008281679780791187 10 2.5524 
58007.3242932321 1.03219e-06 8.7724926389258078155 0.00008062442692756092 10 4.9371 
58014.3242505191 1.0307e-06 8.7724331716042513712 0.00008602453204169777 9 1.9423 
58021.3244485609 9.09477e-07 8.7725200989536092381 0.00008822846338753838 8 3.7274 
58028.3242962761 1.03163e-06 8.7723929755516406627 0.00017861076045310980 9 3.8924 
58035.3242841579 1.02378e-06 8.7723074397030244252 0.00011300181769116533 9 4.5860 
58049.2583392626 1.03068e-06 8.7724995604882561231 0.00011221206862186449 10 3.3351 
58070.2583678059 1.03442e-06 8.7723551227612392911 0.00009659375725847508 10 1.4044 
58084.1924908929 1.0378e-06 8.772474807227632408 0.00010132654349724410 10 3.0947 
58091.1924144035 1.03643e-06 8.7724182440555462425 0.00006894033521704297 9 1.8179 
58098.1924648961 1.03735e-06 8.7725470877942162626 0.00010375756615941589 10 2.1753 
58105.1925040410 1.03476e-06 8.7723326779564327685 0.00008630209148922299 10 2.4340 
58119.1265857820 1.03931e-06 8.7724097991341528366 0.00008899774873303620 10 1.4450 
58126.1264199025 1.04039e-06 8.7723462697851507311 0.00013885238300509448 10 3.8916 
58147.0708949792 1.03886e-06 8.7725193578514232065 0.00007752515478274046 10 2.4088 
58161.0258389449 1.04101e-06 8.7724970071614754965 0.00006673525952771851 10 1.3520 
58181.9600521793 1.03796e-06 8.772461703427427363 0.00011525850220188045 10 4.3944 
58188.9598209772 1.03853e-06 8.7724646424484077883 0.00012454113813283293 10 4.4342 
58202.8698545559 1.01846e-06 8.7725555338945997901 0.00007637580075845725 10 3.3768 
58209.8729998214 1.03392e-06 8.772401934620188013 0.00012498779960428281 10 3.8370 
58216.8730280382 1.03399e-06 8.7724488940052572257 0.00007365386294662065 10 2.0951 
58223.8731000403 1.03197e-06 8.7724553876928726345 0.00008994451469623572 10 3.0177 
58230.8730049601 1.03146e-06 8.7724674102931228421 0.00011536209667971686 10 3.6628 
58237.8727029903 1.03561e-06 8.772310855767459465 0.00016201040579258251 10 2.9143 
58244.6333497745 1.03087e-06 8.7725021435098205257 0.00008473816977294408 10 3.9926 
58251.6333411392 1.03036e-06 8.7725881190771913282 0.00008920833780049221 10 1.8844 
58258.6335726297 1.03165e-06 8.7725518959627309425 0.00007938921100767664 10 2.2560 
58265.6333038344 1.02795e-06 8.7724225948655735578 0.00006877387082214124 9 1.6795 
58272.6331363554 1.02895e-06 8.772599238332926196 0.00004914792006876461 10 1.4975 
58286.7270451907 1.0314e-06 8.7723460703811137716 0.00007178794942941597 10 2.0216 
58300.7424505085 1.03637e-06 8.7724714030408830149 0.00012014718980443595 5 1.2074 
58314.5988475730 1.02622e-06 8.7722340995980009233 0.00010767516977170239 9 1.5465 
58356.4910174750 1.03262e-06 8.7725186474318946348 0.00007508750811362680 10 2.0667 
58370.3828317227 1.0317e-06 8.7724766712071972101 0.00008805664959180512 10 2.1759 
58398.3783643665 1.03927e-06 8.7722007730774046626 0.00015262989480881466 5 0.6294 
58405.3835241699 1.02457e-06 8.7723633108966893755 0.00016858039028120762 8 2.1414 
58440.3006707997 1.03077e-06 8.7722192919824548731 0.00016334154765669005 8 1.7566 
58484.0847389480 8.74672e-07 8.7724904334234297008 0.00010172073444257992 7 0.5300 
58492.0952878183 1.03838e-06 8.7724606106256390681 0.00024492092286333310 8 1.4958 
58513.0952364683 1.01229e-06 8.7726158344829371369 0.00008044717401958436 7 0.3500 
58519.9760651659 1.00174e-06 8.7728263693459999821 0.00010265520120438796 8 0.2877 
58554.7467081613 8.85797e-07 8.7725786503997051228 0.00011922326556202182 6 0.2828 
58561.7132666134 8.91127e-07 8.7726395021769821786 0.00006295637222476507 10 0.5823 
58588.8975806274 8.49286e-07 8.772545972620716977 0.00012525084188772903 9 0.9872 
58596.7793573044 8.57861e-07 8.7726379407213589505 0.00013951233435027709 10 4.0172 
58603.6695011402 8.94175e-07 8.7725108308046734519 0.00007574256972231912 10 2.0455 
58610.6500464210 8.95881e-07 8.772536664891685809 0.00006814297715553524 9 0.2802 
58617.6554384999 8.77262e-07 8.7726569708778385026 0.00011439386182288312 8 0.4534 
58631.5666947764 8.03189e-07 8.7726406011655076699 0.00011336048999189303 8 0.4957 
