#_MJD RANGE DM DMunc nToA chisq
56552.8165985625 3.16412e-06 89.39911220220687104 0.00205685335894616444 10 1.9913 
56566.7604385637 3.18137e-06 89.397918559860668375 0.00175537452137398573 10 1.4043 
56574.7451463453 3.16617e-06 89.391751136994080471 0.00170669656995134345 10 0.5152 
56580.7479428910 3.18928e-06 89.398261745954843142 0.00281795561686613676 10 1.4788 
56600.6746645076 3.18433e-06 89.403095352537071343 0.00575644915095007738 9 1.5192 
56614.6204468722 2.97098e-06 89.402212514234032481 0.00468067995592419493 10 1.2817 
56660.4736151309 3.19725e-06 89.405612131762978445 0.00403889014011110398 7 0.3407 
56725.3668217684 3.25907e-06 89.40030442575920349 0.00331368828548121762 10 1.3884 
56732.3944213172 3.28237e-06 89.406226525757501414 0.00351878878584419193 10 1.0030 
56739.3313725699 3.23067e-06 89.40565660659137643 0.00183907975176137903 10 0.3315 
56746.2909161527 3.28716e-06 89.411908431474894768 0.00482866737447149291 10 2.3853 
56753.3083517636 3.32002e-06 89.404292316117929415 0.00123468613579947760 10 0.1666 
56754.2853054012 3.25396e-06 89.411142973864809774 0.00362125189729814879 10 0.8144 
56760.2194059614 3.42678e-06 89.405374597920504467 0.00297748947843447026 10 1.2687 
56761.2500024840 3.23784e-06 89.40530001007310977 0.00300711009616049570 10 0.7222 
56768.2687216478 3.2613e-06 89.408200498623691885 0.00391389402755427246 10 0.9514 
56768.3221543581 3.26854e-06 89.408916064515245238 0.00660784835875224789 8 0.8955 
56775.2350512753 0.0142696 89.411088421663911907 0.00249901676975855004 20 1.1098 
56781.2194536103 3.24145e-06 89.407547576228510344 0.00143027498719522318 10 0.2315 
56788.1944720465 3.27115e-06 89.40616463904009803 0.00319997155424710201 10 1.3529 
56789.2055351875 3.2485e-06 89.408656498489222676 0.00516751934078437791 9 0.9287 
56795.0792096697 3.26911e-06 89.401425912490240906 0.00336081146523068168 10 1.5907 
56802.1638777377 3.24339e-06 89.411435626100132512 0.00290242687499534533 10 0.9128 
56824.0243927441 3.24813e-06 89.407006680217202967 0.00201925916057920122 10 0.5226 
56831.1076315205 3.25434e-06 89.408159223157690404 0.00234395377596640590 10 0.8822 
56838.0443249629 3.25986e-06 89.400784658214497526 0.00543437736922921470 9 1.1510 
56843.0005965105 3.29049e-06 89.407735536870873272 0.00106710916723534808 10 0.3488 
56849.9697677703 3.3022e-06 89.40701220740180484 0.00175123498541509496 10 1.1920 
56856.9948432655 3.28667e-06 89.406326988015637602 0.00262368276390795600 10 1.9724 
