#_MJD RANGE DM DMunc nToA chisq
56532.3773644825 4.48978e-06 40.966103003968956323 0.00268958667441449376 5 0.6461 
56538.3600602101 4.40364e-06 40.96577804704369994 0.00205149982632518322 7 0.2394 
56553.3371594153 5.17318e-06 40.964800881365481814 0.00163775923560489076 10 1.7583 
56566.2887136565 5.13033e-06 40.967750973224441952 0.00101229097877263922 10 0.6552 
56581.2583284282 5.1513e-06 40.96518156893021638 0.00165310510484203391 10 0.9208 
56594.2316378440 5.14606e-06 40.965703571757989761 0.00099110200848048693 9 0.7555 
56608.1843405790 4.47113e-06 40.965649673320314685 0.00188221188788389115 7 0.2536 
56616.1881823652 4.43723e-06 40.964929913790569027 0.00094463393173887969 9 0.4634 
56655.0541296085 5.19739e-06 40.969276614618032009 0.00361918958052103237 8 0.5937 
56665.0254865990 5.14594e-06 40.966046917522735502 0.00574914233262165120 7 0.6893 
56700.9135425665 4.54113e-06 40.966618415684156847 0.00306522573001019854 7 1.2676 
56707.8677247285 4.50824e-06 40.959593325153228899 0.00271625119854921595 4 0.1562 
56713.8683776629 4.53231e-06 40.97055878117783146 0.00259106270565014800 8 0.8059 
56723.8413108317 4.29105e-06 40.971821080449732453 0.00128356244609673749 7 0.2758 
56730.8606906506 4.27285e-06 40.967813228983940805 0.00244374376394910749 6 0.7923 
56731.8279207653 4.5561e-06 40.968107094910857384 0.00185184711839363864 8 0.3337 
56737.7994388193 4.30279e-06 40.965979994648706364 0.00088904587580431794 8 0.1364 
56738.8010704248 4.55944e-06 40.960250165779649202 0.00128019751903832193 5 0.0909 
56744.7599732232 4.48239e-06 40.969515551561720292 0.00311638996778519162 7 0.6276 
56751.7741299504 3.32102e-06 40.96585975066652063 0.00283995767557219730 7 1.1324 
56759.7121632925 3.64119e-06 40.959784944108659742 0.00350354439224546217 5 0.5306 
56766.7336873499 4.48248e-06 40.964895258091592975 0.00166524610804436512 6 0.1852 
56779.6906229015 3.33584e-06 40.965809686774331291 0.00103270691268731742 6 0.1331 
56780.6905699701 4.72283e-06 40.969127452724725721 0.00407116835413918934 6 1.4016 
56787.6590734723 4.60695e-06 40.96759645927464269 0.00170730074318044744 8 0.5257 
56817.5677391298 4.55862e-06 40.966662259941489133 0.00178618721478297879 9 0.9194 
56829.5766919125 4.53163e-06 40.966413040536655638 0.00245956873516557997 8 0.9885 
56837.5818283118 4.95401e-06 40.96623411389870166 0.00132534152654561707 10 0.4665 
56844.5527979341 5.00084e-06 40.965933564496344592 0.00178624033496827157 10 1.7018 
56850.5192150663 4.92511e-06 40.964865367954974358 0.00126704361968260192 10 1.0003 
56857.5440678304 4.94461e-06 40.966220302967568567 0.00133332622048999878 9 0.7512 
56864.4561747156 4.69546e-06 40.964111718371247942 0.00070761859664520365 9 0.3193 
56878.4555160694 4.85911e-06 40.96488518286157015 0.00087036208925452159 10 0.4679 
56892.3901736885 4.56414e-06 40.964430815555503883 0.00188782051124381759 9 2.4583 
56899.3354219987 4.60304e-06 40.96433592333402781 0.00163025294529258488 9 1.6274 
56906.3262765269 4.9784e-06 40.965501340936271411 0.00088662489212615867 10 0.4942 
56915.2905813249 4.59476e-06 40.965934432544859282 0.00099329644271881285 8 0.3157 
56922.2974152694 4.49333e-06 40.965317070640519342 0.00137782443624455560 9 1.7754 
56929.2921934187 4.87588e-06 40.962978906853046553 0.00091568261696906884 9 0.9232 
56935.1817807816 4.52522e-06 40.967466237537150206 0.00235972771079096151 8 1.0133 
56968.1860828722 4.93005e-06 40.967973033916100515 0.00144484733510967284 10 1.4094 
56976.1560405473 4.94086e-06 40.965020411987456948 0.00197006775888910503 8 2.4097 
56987.1006627819 4.45916e-06 40.967063809780732052 0.00125513838802867217 6 0.4208 
56991.1762634975 4.90492e-06 40.96758989551401408 0.00246921975641580449 10 3.2130 
56998.1027110050 4.87164e-06 40.964839110761460214 0.00115413874277381541 10 0.8084 
57006.0860547791 5.12999e-06 40.969757735595787179 0.00113353527653598809 10 0.7241 
57019.9846561531 5.15143e-06 40.964511842424936018 0.00160635155588436849 10 1.0506 
57026.0339622789 5.11194e-06 40.964379424568917124 0.00225567383028033508 10 3.3226 
57028.0796646022 5.10702e-06 40.966568197664178088 0.00159966519413873190 10 1.1429 
57033.9908961723 5.11986e-06 40.967360560632601417 0.00122711176420545100 10 1.1993 
57040.9797297214 5.10606e-06 40.967740912073680161 0.00153205618065495428 8 1.3345 
57046.9658300468 5.11762e-06 40.967038627696347186 0.00142621510556284947 10 1.6990 
57053.9791295379 5.01494e-06 40.965798913889517448 0.00171609359041470814 10 1.9143 
57055.0510446525 5.06225e-06 40.965479159811330052 0.00133258635804990155 10 1.4878 
57059.9357674557 4.93486e-06 40.966871417513069684 0.00143044690421082052 9 2.1625 
57060.9453118070 5.01708e-06 40.966047225707957279 0.00074451184062920622 10 0.9813 
57066.9266301984 5.04154e-06 40.964762062378307531 0.00111684799320281797 10 1.9488 
57074.8913168828 4.50487e-06 40.968043519216340451 0.00096927272501359904 9 0.5802 
57075.8922553943 5.09966e-06 40.967711987245758513 0.00076854650716109204 10 1.0023 
57087.8434677194 4.54338e-06 40.964887745957716904 0.00112887399002436009 9 0.7580 
57088.8537237475 5.16894e-06 40.965302073092618958 0.00077316979313764929 10 0.8884 
57094.7918990074 4.55413e-06 40.965162353228004647 0.00130427625579702358 9 1.0470 
57102.8689293869 5.00936e-06 40.966905725929069055 0.00076105954015404575 9 1.0530 
57108.8417134892 5.02972e-06 40.968103482808415843 0.00110497541043783109 10 0.7528 
57110.9296418475 5.07252e-06 40.966794695886351245 0.00095124130406909859 10 0.8755 
57117.8019387837 5.08144e-06 40.966251889777591837 0.00059268094471498663 10 0.8255 
57118.7966311968 5.01377e-06 40.966391769091260195 0.00100585219745402622 10 1.1779 
57123.7575754487 5.10969e-06 40.965850109252111646 0.00073597380302362970 10 0.9155 
57131.7567272336 5.11928e-06 40.966402972744386909 0.00084493176649563036 10 1.2410 
57136.7289763335 5.11119e-06 40.966839466157900618 0.00060148463053065048 10 0.5730 
57150.6754304486 5.12706e-06 40.965334465081840416 0.00088202886794267171 10 1.1601 
57158.6892595294 5.11943e-06 40.966202425621326352 0.00068253076307056169 10 0.7706 
57160.6445748113 5.11799e-06 40.965816204761438684 0.00079344573575180631 10 0.9239 
57167.6602845604 4.94253e-06 40.96543354593810109 0.00104757703570412960 8 0.9265 
57172.6714676203 5.10295e-06 40.966487498815992576 0.00089510373997579598 9 1.2320 
57179.6293439775 5.09876e-06 40.966809998154808923 0.00073962603270930169 9 0.6337 
57193.5994353906 5.0805e-06 40.965926590149394981 0.00090482016929021962 9 1.1991 
57199.5415040485 5.10535e-06 40.966143843851719909 0.00070019706139742702 10 0.9310 
57214.5297258163 5.12261e-06 40.966308646603411019 0.00066239970495348560 10 0.8734 
57229.5268568190 5.0957e-06 40.966312009368668429 0.00072895133890304293 9 0.9570 
57235.4933598880 5.11844e-06 40.965991833150601463 0.00053691096368250102 10 0.7212 
57243.4314527116 5.11204e-06 40.965820195707641833 0.00061431658410361655 10 0.9000 
57257.4057372823 5.12673e-06 40.966933596777581211 0.00048738620853563025 10 0.7363 
57264.3602594307 5.15119e-06 40.966863848540097971 0.00036855276221941293 10 0.4325 
57270.3346621526 5.11008e-06 40.964513970228430689 0.00062967496781201845 10 1.0388 
57277.2960075995 5.12067e-06 40.968259034639843221 0.00082535438636743353 9 0.6266 
57293.3349281935 5.13915e-06 40.96571959042890677 0.00058194665099889820 10 0.5766 
57319.1926012772 5.09933e-06 40.966745571852195711 0.00119413381540534567 10 2.4609 
57326.1905796674 5.11626e-06 40.96737798164469747 0.00116081438773280770 10 2.5244 
57334.1769677812 5.1341e-06 40.966629999000391441 0.00064882408050353254 10 1.1740 
57342.1616137187 5.06698e-06 40.965986071501853928 0.00076786719652530350 10 1.5124 
57349.1449490958 5.05653e-06 40.96598962912504175 0.00068949555002358433 10 1.2333 
57354.1231910140 5.07462e-06 40.965725857825575879 0.00095458203329394707 10 2.3899 
57362.1240581745 5.03341e-06 40.966447619766631742 0.00091426719258436205 9 1.9169 
