#_MJD RANGE DM DMunc nToA chisq
56524.9336670998 2.48998e-06 22.558104888270067693 0.00183941240253721657 9 0.7098 
56531.9156250091 2.49099e-06 22.560585962586582352 0.00238394774879926432 10 1.5358 
56541.9165810201 2.5702e-06 22.563289387544522704 0.00158297408977521462 10 0.8921 
56542.8816401074 2.5018e-06 22.563415204216646145 0.00179010484898262860 10 0.7379 
56543.8642297317 2.5527e-06 22.558265357536575232 0.00248344621322040774 10 1.3137 
56565.8513852489 2.53001e-06 22.561460162953222744 0.00139373778253958861 10 2.2027 
56582.7318764352 2.55306e-06 22.560165349039332957 0.00098932754853955874 10 0.6931 
56600.7183922934 2.55131e-06 22.558238741676597674 0.00170736106588290385 10 0.6181 
56615.6934214275 2.49296e-06 22.562815659658831752 0.00383890129319862123 10 0.9565 
56671.4992874700 2.48732e-06 22.562399502806015875 0.00368409543059597779 7 0.9099 
56678.4624878116 2.48896e-06 22.560467051092697292 0.00299434848948493910 7 0.3495 
#56692.4722855078 2.49492e-06 22.552344532748862485 0.00280996979302280611 7 0.1755 
#56699.4811039117 1.75989e-06 22.561526050973603887 0.00892175586490026769 5 1.4750 
56700.4770392520 2.50306e-06 22.564657847936347518 0.00119484593867031134 9 0.4810 
#56707.4347327886 2.50987e-06 22.55753298198247182 0.00139981849339369628 9 0.4635 
#56713.4173976961 2.52452e-06 22.566620452847224164 0.00253757934380008680 9 1.6940 
#56724.4144398363 2.44561e-06 22.560793370442398078 0.00448267800740098730 7 0.5042 
#56731.3735038558 2.49223e-06 22.551461582736490343 0.00781407947341745956 6 1.2123 
#56738.3582430799 2.5078e-06 22.562025063222749316 0.00491626013805226882 7 0.6005 
#56745.3645732604 2.52186e-06 22.573343228044606837 0.00436825257386746785 7 0.4452 
##56747.3724603561 2.51049e-06 22.563208456109605019 0.00497257738254311670 8 0.5888 
56752.2652152402 2.52866e-06 22.563636083461117949 0.00157053956745229536 10 0.6820 
#56752.3702258721 2.48336e-06 22.566070260026078159 0.00353530097195670729 7 0.3285 
56759.2982480456 0.0211975 22.561374258439769428 0.00143467497450459371 17 0.7046 
56761.3062523738 2.50197e-06 22.559813586415579073 0.00081961607384845037 10 0.1823 
56766.2971853038 2.51975e-06 22.559168477152522396 0.00201746091576623064 9 0.9963 
56769.2886225223 0.00434499 22.558891257032164893 0.00219762489817906716 17 1.5262 
56773.2684028955 0.0148735 22.561989596660322195 0.00189385462171328279 16 1.3933 
56780.2670608161 0.0128156 22.562186137649228044 0.00115455350491254667 16 0.7166 
56782.3062338541 2.50037e-06 22.56642061013656109 0.00178910693536960029 10 0.9448 
56787.2284543304 2.54657e-06 22.559314038599825316 0.00190828824780402855 10 1.1162 
56789.2791508751 2.47823e-06 22.56149255119376733 0.00259407173271844786 9 1.3352 
56793.9736336997 2.53086e-06 22.560751112396807272 0.00225797436074882474 10 1.0739 
56796.1625149819 2.521e-06 22.558475811194706595 0.00153938773674997388 10 0.8881 
56801.1922203020 0.00685612 22.561588102324340799 0.00179650350304380959 16 1.1542 
#56818.1109905672 2.50062e-06 22.557476813399111608 0.00372634229314642478 9 1.4961 
56823.0298782078 2.52474e-06 22.563312753956112092 0.00124580907619304543 10 1.1281 
56830.1810497552 2.5423e-06 22.56178476564339375 0.00204214065662776173 10 0.7935 
56836.1101541256 2.52406e-06 22.560207005420043758 0.00178178320771867202 10 1.2766 
56845.1346300225 2.51937e-06 22.558524405137024145 0.00120403233495770812 10 0.6019 
56852.0854168565 2.5007e-06 22.558341837541936227 0.00116815935991120261 10 0.9733 
56859.1115422237 2.51009e-06 22.560750322047991679 0.00175164442085756983 9 1.7026 
56863.9646261270 2.52897e-06 22.559693092764670623 0.00095824243106849036 10 1.4502 
56873.0174344742 2.5089e-06 22.559705529306815995 0.00119253238771003037 10 2.6774 
56891.9326099196 2.50916e-06 22.559882714062147039 0.00058868900309730040 10 0.4857 
56900.8978632522 2.51409e-06 22.559650655074403494 0.00088336439165449798 10 0.8412 
56907.8871294375 2.50982e-06 22.560714567649096241 0.00059493684599232677 10 0.2551 
56912.8006410335 2.52173e-06 22.559283214521468463 0.00122644379719444416 10 1.3388 
56920.8215522848 2.5392e-06 22.560790577898213041 0.00049411462870160080 10 0.2519 
56927.7938179289 2.54896e-06 22.560210856454761876 0.00081456288771851947 10 0.7422 
56935.6945719793 2.57468e-06 22.559325046083958234 0.00094899703561694432 10 0.6602 
56940.7694347547 2.54347e-06 22.561714811598174863 0.00084950503703328482 10 0.5519 
56955.7249704460 2.56079e-06 22.56040904394565721 0.00121754780546231146 10 0.9496 
56965.7083330787 2.55765e-06 22.558860318218515751 0.00101719229335143222 10 0.9056 
56975.6894523650 2.53839e-06 22.560322819093768505 0.00097355404640446172 10 1.1878 
56983.6430827124 2.53475e-06 22.559732979171119386 0.00060579053971885081 10 0.6046 
56986.6344205730 2.52704e-06 22.561439016579149235 0.00110292704980684080 10 1.0802 
56990.6923829955 2.5398e-06 22.560839157646116249 0.00075096036231463094 10 0.8339 
56997.6437532755 2.5387e-06 22.560880365736531172 0.00089293703226537376 10 1.4280 
57003.6168350101 2.5458e-06 22.562236493904016355 0.00070846459327947276 10 0.8027 
57011.5437350689 2.55138e-06 22.563030156703768435 0.00127308178862897236 10 1.9846 
57015.5839716335 2.55512e-06 22.560836171043300948 0.00085230654413298590 10 0.9279 
57017.5902176424 2.54688e-06 22.56125243364426503 0.00076465778591992698 10 0.8293 
57019.5431363673 2.55645e-06 22.559163584460735316 0.00109842970669822007 10 2.1255 
57025.5236411982 2.54732e-06 22.560055061947211916 0.00073398463243093024 10 0.6507 
57027.5694305577 2.55068e-06 22.560640948413593415 0.00093910073523103112 10 0.8177 
57031.5253742313 2.54238e-06 22.560844684162054352 0.00059813073773402566 10 0.5023 
57040.5158857477 2.55132e-06 22.559450270234716864 0.00109131703169410054 10 0.9834 
57045.4944450715 0.0180533 22.56127837543158301 0.00092650742417978345 20 0.8554 
57054.4660229542 2.55397e-06 22.559894877956795276 0.00158960706046413027 10 1.2266 
57062.3575914816 2.51531e-06 22.560710993025735911 0.00170607107238376215 10 0.9349 
57067.4311699667 2.49472e-06 22.560066196220306374 0.00104687856246408724 10 0.5112 
57075.3819432945 2.49656e-06 22.560657144436492264 0.00175347790830055134 10 0.8895 
57089.3562788777 2.4999e-06 22.560507695793133183 0.00076155025424524058 9 0.1211 
57096.2708236256 2.51429e-06 22.56221876222870835 0.00234275054522865237 10 1.4532 
57109.3221271058 2.50125e-06 22.558051717834498185 0.00128225029744890684 10 0.6391 
57118.2562587109 2.50841e-06 22.560502108758643884 0.00189376209196925622 10 2.1549 
57124.2151507220 2.50125e-06 22.560455367140296075 0.00089029343640737758 10 0.7762 
57138.2179520048 2.50545e-06 22.558511420521276371 0.00073198028926830475 10 0.7405 
57151.1414809954 2.50458e-06 22.559806135519560079 0.00105878060168940972 10 1.0192 
57160.1543708994 2.49812e-06 22.561557536123917851 0.00123767711931947223 10 1.1490 
57165.1456509554 2.50362e-06 22.559625045778675402 0.00074205454987399944 10 0.7016 
57167.1012024522 2.50139e-06 22.561771660576479044 0.00095588294129628736 10 0.9179 
57172.0046698090 2.50138e-06 22.559683126054681589 0.00159405676182099859 10 1.3465 
57188.1241237548 2.50139e-06 22.562794150901831883 0.00078877094361709695 10 0.8725 
57193.1034188001 2.50241e-06 22.560253156163548675 0.00049818150895313299 10 0.3059 
57201.0268930672 2.50103e-06 22.559624770843449647 0.00075814005209488800 9 0.5429 
57214.0077250099 2.50041e-06 22.561319529645637243 0.00036160845511166610 10 0.2182 
57229.9806516659 2.50225e-06 22.561123081153941088 0.00102603840031841313 10 1.2051 
57236.9563059073 2.5004e-06 22.559890410819006878 0.00050255901045760957 10 0.3999 
57242.9292904846 2.5007e-06 22.560216052943498081 0.00043403436676397122 10 0.2566 
57256.9070171212 2.50272e-06 22.561402627902612467 0.00054368261076558218 10 0.3067 
57262.8360495795 2.50456e-06 22.559997018108185803 0.00058828151707692800 10 0.5388 
57270.8842317019 2.5017e-06 22.561186915973485764 0.00086685353674519734 10 1.0407 
57277.8522972897 2.49495e-06 22.560166564970573844 0.00080203115849422743 10 0.8022 
57280.8292511571 2.50057e-06 22.559405754472664375 0.00036733274475278082 10 0.1812 
57291.7662015138 2.50384e-06 22.561512842974310032 0.00101400914860422437 10 1.7332 
57299.7340027718 2.50379e-06 22.559481121158917051 0.00037931359728123813 9 0.1873 
57312.7702036360 2.50345e-06 22.560027014449613593 0.00074157126900400929 10 0.7707 
57320.6936277977 2.50471e-06 22.559465292663886778 0.00031919147471408616 10 0.2267 
57326.7299249330 2.50276e-06 22.559275215166541446 0.00079265865914232656 10 1.1219 
57334.6904778175 2.49069e-06 22.560475662577842452 0.00111856721598884031 10 1.7041 
57341.7351904584 2.50056e-06 22.559960788868388629 0.00077081524839717837 9 0.9846 
57347.6687574767 2.50123e-06 22.560036351033608088 0.00059120174564127558 10 0.7627 
57362.6947519729 2.50277e-06 22.559665041197346193 0.00085483324111486477 10 1.6372 
57367.6189197279 2.49912e-06 22.559543841524578912 0.00067923523803229704 10 1.1970 
57374.5535673374 2.50489e-06 22.559873423014719008 0.00062436101148028009 10 1.1931 
57382.6056455790 2.50494e-06 22.560194683916533138 0.00075678109844145051 10 1.7939 
57389.5451725043 2.50547e-06 22.559558207116383918 0.00056800601730325488 10 1.8498 
57396.4550599601 2.50957e-06 22.55919521385973057 0.00053379612764724879 10 0.8922 
57403.5144595651 2.50898e-06 22.560168679673459355 0.00083147760546831498 10 1.7744 
57411.5164859730 2.51294e-06 22.560103010325414107 0.00060074267275051581 10 0.8226 
57417.4640230978 2.50474e-06 22.561017290432942645 0.00093196152516545748 10 1.7653 
57425.4075267490 2.49224e-06 22.558597408363728939 0.00074215002096664380 10 0.9736 
57430.4614213979 2.52468e-06 22.56134065384308124 0.00083464987470374848 10 0.6243 
57439.3575323377 2.50751e-06 22.557917557360983311 0.00101156385132786372 10 1.0614 
57446.4781387576 2.49941e-06 22.559207999490715823 0.00096756985631185676 10 0.7002 
57454.3207156620 2.51108e-06 22.560112284081093622 0.00055344493969590068 10 0.4223 
57460.3305115923 2.5106e-06 22.562572730797606523 0.00068583108523370261 10 0.7494 
57468.3010644261 2.50496e-06 22.559536253806415565 0.00055976574928937744 10 0.3390 
57474.3275651102 2.50142e-06 22.558848786404052106 0.00063312680162875472 10 0.8119 
57481.2804915584 2.5045e-06 22.558841706637645255 0.00085240103151135106 10 1.0640 
57487.2619735971 2.50295e-06 22.559784155240003075 0.00112371730052968229 10 1.0189 
57495.2141611778 2.50434e-06 22.560213368364988822 0.00106229629290460910 10 0.7682 
57501.2075361172 2.50974e-06 22.561576297679894764 0.00090513398556325310 10 0.5629 
57510.1577139835 2.51343e-06 22.558266034237471944 0.00072965878352804583 10 0.9331 
57515.0850537294 0.00258716 22.560320479948998513 0.00065068397337718679 20 1.2817 
57523.1801138599 2.50249e-06 22.560560093527379285 0.00078433284051720737 10 0.6941 
57529.1370698419 2.50074e-06 22.558709113547302709 0.00056843769374837047 10 0.5434 
57543.1212007324 2.50066e-06 22.560417691713184767 0.00060713424068199826 10 1.5165 
57550.1107120281 2.50178e-06 22.559603505006596889 0.00038277222698941899 10 0.7042 
57559.0697816565 2.50036e-06 22.559371061452498293 0.00050631996917286563 10 1.9109 
57566.0448837724 2.49981e-06 22.559640962814351394 0.00038503812479011740 10 0.6216 
57572.0275002109 2.50162e-06 22.561849376580152151 0.00048216454222496592 10 0.6038 
57591.9238350287 2.50424e-06 22.56019727880680676 0.00085814352933620422 10 1.3813 
