#_MJD RANGE DM DMunc nToA chisq
57228.8595728843 5.93979e-06 35.519204197216292559 0.00652900048266879130 9 0.9515 
57235.7595030044 5.88718e-06 35.523623150206448344 0.00644768439981685711 10 0.7232 
57241.7785387488 5.81701e-06 35.514647215585554818 0.00666049451854638323 10 1.2568 
57249.7509072633 5.90361e-06 35.523806105735390257 0.00292307388176779332 10 0.2181 
57257.7370785402 5.83065e-06 35.532179103618127661 0.00257011067199176477 10 0.2016 
57264.7318911280 5.81344e-06 35.533605996235512896 0.00459810631067438923 10 0.7110 
57270.6820261902 5.88764e-06 35.516360760206007439 0.00443879582090414733 10 0.5469 
57276.6528811021 5.77559e-06 35.52971803464708048 0.00562617591757556910 8 0.4997 
57280.6439544015 5.82495e-06 35.522416005748426775 0.00483945166465457686 10 0.6253 
57290.6547681613 5.80923e-06 35.522515925178146365 0.00439653061491263302 10 0.4370 
57298.6789636332 5.87481e-06 35.524499653218134243 0.00640531524801583093 10 0.9832 
57313.5929076094 5.8648e-06 35.531321926417712989 0.00512995823965207553 10 0.6304 
57320.5537261449 5.85263e-06 35.529041509489504198 0.00376868992059656077 10 0.2459 
57327.5286340955 5.88692e-06 35.524951814672226905 0.00615764455796024950 10 0.9610 
57332.5202384153 5.84168e-06 35.504890548474543191 0.00524964857254043692 9 0.4528 
57340.4995293887 5.89116e-06 35.523186851630810055 0.00746144637114034334 10 1.0148 
57348.4626537312 5.87513e-06 35.515234890822738663 0.00447532778322924218 9 0.3334 
57353.4819750634 5.85298e-06 35.525886057936969624 0.00565036758184375969 10 0.7974 
57357.4945349604 5.90029e-06 35.530289259390044763 0.00956568978496353216 9 2.1823 
57361.5254615669 5.84133e-06 35.517678304994662934 0.00647471217825326250 10 0.9916 
57369.4307093161 5.91291e-06 35.531316231285332986 0.00637710266133355904 10 0.7846 
57374.4591627018 5.86927e-06 35.528243903798931633 0.00268326788996036802 10 0.1613 
57383.3689335529 5.90191e-06 35.52414242524926493 0.00649165094690139742 9 0.6079 
57390.4167477718 5.80687e-06 35.511100073370343827 0.01105406541699926852 7 1.6379 
57397.3218879103 5.941e-06 35.525734039882865118 0.00598463047129571893 9 0.6583 
57404.2755287006 5.87538e-06 35.511740457755630627 0.00694880108634620720 9 0.4623 
57410.3301347676 5.95988e-06 35.520916761243205094 0.00744808526578054960 10 0.8467 
57418.2976790424 5.99366e-06 35.522613532887566963 0.00827640593141842559 10 1.0603 
57421.2934206676 5.90321e-06 35.54882333749589849 0.00622556012076632293 10 0.8226 
57425.2142216900 6.08133e-06 35.5380498992018845 0.00863607464964765044 9 0.7010 
57431.2619957521 5.97486e-06 35.532035336872865496 0.00839553166408439633 10 1.3075 
57438.2124949656 6.05443e-06 35.521019249295895107 0.00380498692641463446 10 0.2089 
57446.2498381115 6.00704e-06 35.536229955532006933 0.00620116461862990891 10 0.7761 
57452.1311843806 6.0832e-06 35.540515100714229223 0.00797224227490877721 10 0.6100 
57459.1626550802 5.94448e-06 35.542738898900350403 0.00409069443171477479 10 0.4111 
57467.1155779259 5.61352e-06 35.528201124626524771 0.00507766436852801276 9 0.2647 
57480.1114679581 6.10453e-06 35.515604745328630865 0.00738482755102870016 10 0.6519 
57487.0953182169 6.08844e-06 35.52086715772177701 0.00852439389644268387 10 0.8228 
57496.0926728607 5.64773e-06 35.525473696162732058 0.00652496269185234411 10 0.3835 
57510.0384006342 6.0907e-06 35.513800043272348239 0.00870491797995507841 10 1.1636 
57515.0810586126 5.67211e-06 35.517335831278537196 0.00797787704966252190 10 0.8804 
57525.0743053282 6.08267e-06 35.517165430955624235 0.00741472379257461511 10 0.6339 
