#_MJD RANGE DM DMunc nToA chisq
56525.2513641201 1.0298e-05 67.425874943540476197 0.00996652056117178220 10 0.8968 
56532.2367911233 1.02471e-05 67.418544140325698082 0.00925899368026292420 10 0.6341 
56539.1972530607 1.03485e-05 67.422514631167376926 0.01027602408506953814 10 0.9668 
56570.1248957144 1.03533e-05 67.435834167432330187 0.00888974068939437853 10 1.3025 
56583.0549109170 1.04269e-05 67.444173727097445001 0.00549396573414846247 10 0.3452 
56602.0247193927 1.0411e-05 67.426444390312707741 0.00666585420275299118 9 0.5008 
56608.9806004640 1.04094e-05 67.440113974862555143 0.01057990007669851358 10 0.4727 
56615.9798960964 1.03635e-05 67.422128998135887244 0.01226099227391427154 10 0.8963 
56630.9476335878 1.04063e-05 67.442980848928550809 0.00768569243596271042 10 0.9533 
56642.9007678900 1.03496e-05 67.415802788993670444 0.02455116652056803239 6 0.9772 
#56660.8090669917 8.18726e-06 67.415421903051455321 0.03553764214967662649 7 2.1274 
#56664.8121672204 8.17998e-06 67.425751562108915502 0.03388089887311174220 7 1.6183 
56665.8581472755 8.18251e-06 67.429013292511522697 0.01551436132719605406 7 0.6242 
56670.8319306378 8.99909e-06 67.418449929131379315 0.02536579627022009578 7 0.6838 
#56677.7800124516 9.03628e-06 67.431551663263651845 0.04576736470925388961 7 1.4833 
56684.7646112253 1.02585e-05 67.464516919397479001 0.02113809119908649850 7 0.4344 
#56691.7032093200 1.03383e-05 67.437280211612025266 0.03092724188521313311 9 0.9949 
56698.7242600577 8.19125e-06 67.453123899485913709 0.02706756716308991034 7 0.5555 
56699.7966201355 1.03361e-05 67.420929064082973252 0.01094931987284538701 10 0.9014 
56706.7542084403 1.03271e-05 67.427704569318047664 0.00832101950842093971 10 0.6326 
56712.7284923290 1.02521e-05 67.433841571726673675 0.01204838600049010396 10 1.2518 
#56723.6550086844 9.19976e-06 67.395827520166429872 0.04637956720266019767 7 1.5569 
56723.7138084281 1.02446e-05 67.411307320611747476 0.01546158421810153380 10 1.4827 
56725.7311485481 9.92952e-06 67.43843981546689148 0.00499784384880908733 10 0.2108 
56730.6110892817 9.21885e-06 67.402687548723684147 0.02934410686094683987 7 0.9288 
56730.7607542403 1.03006e-05 67.433942844213033321 0.01527084441581211781 10 1.0513 
56732.7591455208 1.01248e-05 67.424755434313592507 0.01018255147438341772 10 0.5466 
56739.6735945439 0.0222441 67.43355420896838124 0.01071721590836762286 18 0.8437 
#56744.6048430973 8.13357e-06 67.446542432240387928 0.03447221300985322395 7 0.8602 
56746.6555889343 1.00806e-05 67.412952131552991389 0.01123061548764917733 10 0.8743 
56751.6097398060 8.97437e-06 67.418021446228032188 0.02404981685856065129 8 0.7144 
56753.6728343308 1.00727e-05 67.442022931446172329 0.01789785731136123159 9 1.2190 
56758.5610998914 9.93234e-06 67.450762489229087598 0.01556768281963600599 7 0.1986 
