#_MJD RANGE DM DMunc nToA chisq
#56615.7350490716 1.55797e-06 43.5214287097621297 0.00051118827409045323 4 8.8876 
56635.6521086032 2.16745e-06 43.522543256051412133 0.00030541572141881213 5 0.8453 
56655.6708065514 2.31636e-06 43.52244511812365596 0.00016731042796479790 9 1.3712 
56665.6416654673 2.34503e-06 43.522755619638809805 0.00029445748367438692 9 4.1918 
56700.5246484141 2.46532e-06 43.521664516409590082 0.00027026439558609712 10 23.6283 
56707.4804187582 2.47274e-06 43.521743546997021284 0.00029412067637342090 10 19.4375 
56713.4671639492 2.46972e-06 43.521331265063679605 0.00031485623662122963 10 30.9086 
56723.4559006281 2.71767e-06 43.521734431069467704 0.00027082593040602049 10 20.5086 
56730.4669929436 2.72541e-06 43.521581367264781603 0.00020327687466013955 10 10.3528 
56737.4141656683 2.7298e-06 43.521843224738776253 0.00029166039230174443 10 21.5842 
56738.4113694821 2.46488e-06 43.521798478835382461 0.00031524315975349813 10 26.8229 
56752.3108595533 2.33389e-06 43.520974533232335443 0.00015761318593456616 9 3.4319 
56759.3246220272 2.4638e-06 43.52129266459489431 0.00024140811499843133 10 18.4406 
56761.3531291812 2.72782e-06 43.521205880412331825 0.00021406109923597188 10 12.1839 
56766.3447309875 2.47063e-06 43.521171505625040148 0.00022661414340749002 10 14.8293 
56769.3322258711 2.4657e-06 43.52109358155038912 0.00024265171917873458 10 19.4746 
56773.3010585014 2.46581e-06 43.520982250675456268 0.00029765283177221298 10 30.5474 
56780.3017412481 2.46941e-06 43.521023082761627371 0.00025141181050181675 10 19.2679 
56782.3531197997 2.73915e-06 43.521258009228284851 0.00021480838198528491 10 12.8797 
56789.3208045413 2.73712e-06 43.521306547187329605 0.00021896370822003527 10 32.6712 
56796.2041561610 2.73911e-06 43.520903448460461091 0.00012277108737918002 10 9.0668 
56803.2930293273 2.7345e-06 43.52085981360557496 0.00015798602419427664 10 15.4309 
56823.9631600472 2.7336e-06 43.520376206172270421 0.00013580357262903134 10 6.0605 
56830.1679889142 2.73935e-06 43.520629410604228807 0.00012616867020089385 10 24.2724 
56837.1576097959 2.74015e-06 43.520597570792065856 0.00013396925870886171 10 42.6520 
56844.1217579327 2.74006e-06 43.52069509378159208 0.00011777311845005987 10 30.6095 
56851.0777887316 2.73637e-06 43.520656541724079335 0.00013508470894430904 10 39.6900 
56858.1066854508 2.73788e-06 43.520655767819859783 0.00014512991559264377 10 36.9923 
56866.1002019128 2.73753e-06 43.520764413714488082 0.00014549996214869267 10 47.1691 
56873.0777898519 2.73422e-06 43.520841885922428489 0.00015357365796089809 10 53.1223 
56878.0466406875 2.73223e-06 43.520859269905801125 0.00016622491435556948 10 42.0293 
56894.0278599497 2.73577e-06 43.521082554966402042 0.00018344542638844090 10 74.9036 
56898.9439744390 2.73046e-06 43.521169195467487887 0.00023214307751778321 10 100.3120 
56905.9407355988 2.73458e-06 43.521263815543836259 0.00020323682560780269 10 81.3223 
56913.9313159985 2.73251e-06 43.5212489435092553 0.00020217800589163073 10 65.0821 
56919.8876145741 2.7331e-06 43.521316901192441805 0.00022333508627825767 10 86.7294 
56926.8650887432 2.73201e-06 43.521241102875119693 0.00021165577023799642 10 70.7692 
56934.7749498517 2.72145e-06 43.521207251032919074 0.00022486424464860050 10 69.4941 
56941.7652701340 2.71149e-06 43.521264129129169185 0.00023867383352259300 10 67.6515 
56955.7266610826 2.71833e-06 43.521494853328233501 0.00022076468540658368 10 66.8673 
56968.7834120633 2.73183e-06 43.521301018378544236 0.00022667434973498124 10 79.8079 
56977.7411133893 2.73608e-06 43.521179600077292967 0.00020521825535956088 10 84.7472 
56981.7487271115 2.72282e-06 43.521029186400858619 0.00023771768395538658 10 120.4838 
56984.9358557381 2.72082e-06 43.520918124532592085 0.00016749934405700878 10 17.0693 
56989.7516426239 2.72988e-06 43.521069327737636513 0.00021153915273592109 10 68.2523 
56996.6794039008 2.72488e-06 43.520969591641662309 0.00017055876775675942 10 51.8246 
57004.6820084611 2.7335e-06 43.52088361185857817 0.00017424812143953036 10 62.6520 
57011.6358342479 2.72912e-06 43.520771588950363205 0.00013062996370612551 10 35.8957 
57013.6241492594 2.72684e-06 43.520625043658157278 0.00016017585870387599 10 65.6942 
57018.6617579988 2.7279e-06 43.520711941984019665 0.00016133890769079990 10 51.7410 
57025.6668248241 2.73478e-06 43.520762095245386927 0.00012704027242167233 10 30.4167 
57027.6048963540 2.72178e-06 43.520630885867238012 0.00017148256724092389 10 65.6634 
57046.5544787192 2.73288e-06 43.520174263624707783 0.00012697198798276822 10 35.8661 
57052.5517481472 2.73144e-06 43.52010262291357658 0.00013134068184987872 10 48.0699 
57060.5173381263 2.72663e-06 43.519853772958308674 0.00017381372795789211 10 80.6782 
57073.4809991715 2.72285e-06 43.519491536035929725 0.00020590706609726440 10 163.5323 
57088.4416348745 2.72314e-06 43.519215224721568922 0.00018700992238900640 10 84.8311 
57095.4079447280 2.72311e-06 43.518977978060300979 0.00020978166134627533 10 116.5655 
57103.3874628094 2.72929e-06 43.518894196605128255 0.00019370634371937176 10 173.7858 
57110.3749286886 2.73573e-06 43.518832485351315358 0.00023711560614168327 10 176.9793 
57123.3272994982 2.72772e-06 43.518838536437274751 0.00026521045415090036 10 335.9040 
57130.2863553928 2.72049e-06 43.518764106148305568 0.00020573595744711331 10 208.6796 
57139.3354166517 2.7257e-06 43.518821999443025053 0.00026651973177955888 10 311.9718 
57151.2233395980 2.73806e-06 43.51871410333680408 0.00024151036314771438 10 268.0855 
57159.2542771980 2.72585e-06 43.518735999593038306 0.00025009959503718537 10 345.8789 
57161.0614233064 2.73282e-06 43.518504195884451419 0.00020296247415453798 10 107.6058 
57161.1853965516 2.74601e-06 43.518698885359642696 0.00019530368576657438 10 250.5103 
57161.2989000798 2.75993e-06 43.518580616811985366 0.00019395671361809751 10 86.8116 
57161.4526250383 2.76861e-06 43.518428163651123493 0.00022011523015335260 10 50.8609 
