#_MJD RANGE DM DMunc nToA chisq
56892.7305931966 3.53745e-06 18.379234980618920589 0.00090340837776602644 10 3.2737 
56900.6706917845 3.52137e-06 18.380851134463848058 0.00110007439547913960 10 3.3638 
56907.6707124242 3.52372e-06 18.379048512124243182 0.00077312027964578089 10 2.2914 
56912.6412192933 3.52691e-06 18.378941297985726722 0.00054380292015868039 10 1.2207 
56927.5539569907 3.52124e-06 18.382088511115289336 0.00063368789899888236 10 1.0160 
56934.5066347994 3.50796e-06 18.379035951481767219 0.00077042477227033830 9 0.3456 
56941.4965977653 3.50757e-06 18.381938602916825793 0.00126339378875223022 10 2.1301 
56949.5968170463 3.51234e-06 18.378240387260533661 0.00082693372410119715 10 1.5167 
56955.4637096356 3.50555e-06 18.379791910566311616 0.00102042626117990047 10 1.0482 
56965.5180061972 3.52192e-06 18.380051553034062619 0.00038862664113507406 10 0.6730 
56968.4744832770 3.51934e-06 18.378923389750766155 0.00049976570199914913 10 1.0721 
56976.4700999924 3.51732e-06 18.379477903416541302 0.00052760868850043477 10 1.7815 
56987.4339311006 3.51949e-06 18.379352982093271477 0.00064862083230408192 10 2.4859 
56990.4360256555 3.51898e-06 18.379143079238671615 0.00041697076481338050 10 1.5933 
56997.4116231898 3.51925e-06 18.378895947974663118 0.00040693835039474065 10 1.5348 
57005.3448623543 3.52086e-06 18.378688455250553809 0.00041766272978595954 10 1.1973 
57012.3383502033 3.52237e-06 18.377692892911438038 0.00043969771835502880 10 2.1999 
57015.3692793607 3.51833e-06 18.377518348989131865 0.00030003870961675466 10 1.3136 
57018.2827071306 3.51384e-06 18.378465330787862948 0.00058694827825531354 10 2.8748 
57026.2513906410 3.51814e-06 18.378320981255336678 0.00049720397196975023 10 1.0879 
#57028.1888394430 3.53343e-06 18.375041707987219841 0.00112320204515333161 9 0.5812 
57040.2763794400 3.53104e-06 18.378021209707510944 0.00042451896419932062 10 1.7110 
57047.2645699264 3.52762e-06 18.378384099128356792 0.00040396331957975640 10 1.9463 
57055.2587193795 3.53306e-06 18.377798599115671721 0.00017073257889213864 10 0.4696 
57062.2345429948 3.51319e-06 18.377882760556034722 0.00047595482102763689 10 3.4034 
57069.2377011486 3.52268e-06 18.378150394257282007 0.00031254102746157056 10 1.9290 
57076.2120589269 3.5269e-06 18.37749792456626468 0.00042628968076965690 10 4.3527 
57082.1648987619 3.50841e-06 18.377215507397147919 0.00046801413488493541 10 3.8408 
57089.1373602508 3.53582e-06 18.377759391645371671 0.00040624586940475285 10 2.8932 
57095.1171570021 3.51048e-06 18.37805186660999985 0.00026019768695466561 10 0.6653 
57101.1319068484 3.50446e-06 18.37847254259257021 0.00024626930661869422 9 0.6732 
57109.0986891338 3.51495e-06 18.377709745052195232 0.00043643295012183331 10 2.0948 
57123.0027247090 3.50492e-06 18.378383296674088893 0.00042068326552840399 10 0.7581 
