#_MJD RANGE DM DMunc nToA chisq
56531.8044686012 2.19756e-06 84.353867334507656325 0.00545401145076061453 6 0.4274 
56538.8187043391 3.3008e-06 84.357146892830741816 0.00404907824244024866 7 0.2068 
56569.7082248779 2.75144e-06 84.346307584955649297 0.00262796393223085380 10 0.5814 
56574.7139321714 3.27966e-06 84.352037233835579097 0.00501524908798017810 10 1.7916 
56580.6854052278 2.4917e-06 84.355524339266785505 0.00491920042935825239 9 0.8091 
56594.6902221845 3.27793e-06 84.35036377438734953 0.00501178165090819180 10 1.8241 
56607.6079700291 2.48639e-06 84.352056709392614346 0.00586179303587721842 8 0.3911 
56615.5753039703 2.70188e-06 84.346359922997525736 0.00547176018100223750 10 0.6551 
#56644.5489230680 1.57154e-06 84.319111081838132832 0.01959087067013449632 5 0.8055 
56714.3133264880 2.47267e-06 84.342762641679319857 0.00386921917520979472 9 1.1285 
56724.2735443044 2.54128e-06 84.346786201425887737 0.00301604452372766915 10 1.0269 
56725.2705276789 2.74139e-06 84.344194659206461452 0.00236076413601523554 10 0.5481 
56731.2986445274 2.89557e-06 84.343982788079462344 0.00174839884073127753 10 0.3188 
56738.2347940799 2.40717e-06 84.350284313406237488 0.00198794346864267484 10 0.4466 
56739.2408751021 2.71833e-06 84.347517879055374859 0.00197132727711582740 10 0.3518 
56745.1950388020 2.33199e-06 84.353102363615383191 0.00324370528139357201 10 1.1513 
56752.2120853127 2.75216e-06 84.349937661877606943 0.00248739028883718022 10 0.7237 
56753.1807630968 2.5384e-06 84.349570288207975102 0.00290952287915590942 10 0.5683 
56759.1215633588 2.69756e-06 84.352737864007793951 0.00265079412778984743 10 0.7431 
56760.1371927985 2.3436e-06 84.347666973978778791 0.00462572763048617591 10 0.7852 
56767.1693404952 2.30646e-06 84.357520609072277659 0.00347720985124418819 9 0.8962 
56774.1235762226 2.39775e-06 84.351114661971416581 0.00351456137047307608 10 1.1366 
56780.1250900866 2.1966e-06 84.345882595091523609 0.00183629478274450119 10 0.4549 
56781.1270164519 2.4975e-06 84.348633608663761335 0.00359721724513799518 10 1.1551 
56787.0981292063 2.15288e-06 84.346393729351461482 0.00357623925599305807 10 1.5024 
56788.0919571589 2.13096e-06 84.359324061355308533 0.00422444346872074671 9 0.4144 
56801.0654912261 1.72747e-06 84.348096096466222332 0.00193442058936533850 9 0.3750 
56802.0625690470 2.14269e-06 84.35635573232089137 0.00485146978583821629 9 1.3767 
56808.0433932425 1.74298e-06 84.352770603511345239 0.00392641894504902004 9 1.0925 
56830.0526152881 2.46843e-06 84.359240121540945527 0.00290000233500087041 10 0.6403 
56835.9682956730 2.15866e-06 84.360861432374435971 0.00339988523835624192 10 0.9600 
56842.9534046073 2.1374e-06 84.364848866877451716 0.00552974761847606876 10 2.3637 
56850.9076280229 2.39214e-06 84.357916369655240811 0.00322024497523031809 10 1.0160 
56857.9391457516 2.04802e-06 84.36239476144438753 0.00361725819851616264 10 0.8147 
56864.9087785293 2.14124e-06 84.359772036183745626 0.00315988429648792965 10 1.0267 
56870.8594918983 2.43853e-06 84.355474793229231187 0.00290958822477396361 10 0.9828 
56877.8643713714 2.61475e-06 84.359484940887581261 0.00358419766620065314 10 1.0649 
56891.8061244152 2.94903e-06 84.354767400767216391 0.00224665307966373518 10 0.5828 
56900.7736454245 2.51523e-06 84.355523162403878476 0.00263074693018301329 9 0.5550 
56906.7620881911 2.20899e-06 84.352506518852743415 0.00118629351425377622 9 0.1099 
56913.7537032401 2.29709e-06 84.351789062469676186 0.00736065099856580713 6 1.0752 
56934.6088911664 2.34796e-06 84.350631389019068915 0.00509165876785605716 9 0.9292 
56941.5991392089 2.07431e-06 84.36560565817278462 0.00486531188909996963 9 0.8254 
56955.5609940766 2.40643e-06 84.359796562841758316 0.00395401078043749153 10 0.7532 
56987.5950547586 2.49051e-06 84.355861031480330582 0.00564181769998734796 10 1.7956 
#56991.5598551230 2.2748e-06 84.33961452100050496 0.01005261439639345590 6 1.2969 
57010.4801720999 2.46888e-06 84.349536953109542081 0.00810230431673777257 9 2.4543 
57018.4373554195 2.29544e-06 84.349489219470121057 0.00639515901525731807 8 1.8528 
