#_MJD RANGE DM DMunc nToA chisq
56803.0124475651 1.4774e-06 35.729594534793542665 0.00021290897325345733 10 136.6397 
56886.7722010858 1.4636e-06 35.730019975264818793 0.00026010773446599332 10 148.4740 
56892.7567735216 1.46416e-06 35.729945569099144872 0.00025558221163897969 10 161.3294 
56907.7514988035 1.47356e-06 35.729711845883998084 0.00027433147785741363 10 225.7429 
56914.6887659099 1.46835e-06 35.729643315505282143 0.00021767937990183826 10 114.7324 
56921.6889742473 1.46608e-06 35.730090443846177571 0.00018573231423819910 10 64.4907 
56928.6889112748 1.47328e-06 35.728847668944480363 0.00020486312301157988 10 236.3534 
56949.6298320607 1.47134e-06 35.729599131575407671 0.00018009940901712334 10 266.5005 
56955.5722965002 1.47231e-06 35.729394073399633924 0.00018027752605867346 10 352.6869 
56966.5688762431 1.47056e-06 35.729466212191993844 0.00023986351064564241 10 619.1923 
56969.5916838971 1.47389e-06 35.729298493442871523 0.00027634168405516228 10 432.5679 
56977.5500145046 1.47546e-06 35.729043612339779466 0.00024724027333841090 10 146.1929 
56991.5081953849 1.47117e-06 35.72951640279282191 0.00019285965369366680 10 55.5308 
56998.4668070257 1.46971e-06 35.729242248971041059 0.00020531419302954057 10 154.0362 
57005.4874623022 1.4731e-06 35.729241762310542829 0.00025621536225482310 10 263.1589 
57012.4421093362 1.43929e-06 35.729247035582076493 0.00019383606047903966 10 187.0103 
57019.4423481334 1.47437e-06 35.728847162059839262 0.00027705766741822869 10 328.4433 
57026.3971194070 1.46538e-06 35.729163919053703247 0.00019042397989102076 10 245.0235 
57034.3624905754 1.4664e-06 35.728945381786730042 0.00021244500874325809 10 101.8390 
57041.3625360075 1.46596e-06 35.728857664798960175 0.00019558475407497982 10 95.2075 
57048.3172909344 1.46753e-06 35.728405457857032371 0.00021563373085884549 10 139.9223 
57055.3172723401 1.46432e-06 35.728190354255252189 0.00026474677747600383 10 126.4834 
57069.2720992156 1.4653e-06 35.728882657619632491 0.00022459572375683689 10 117.4650 
57076.2616278815 1.46431e-06 35.72966357842211332 0.00021814245077761928 10 160.8913 
57083.2617190611 1.4674e-06 35.729674241309774374 0.00024119336888555414 10 182.1940 
57090.2165270758 1.46019e-06 35.729494557636192791 0.00026175156830378268 10 187.7928 
57097.2172228314 1.46985e-06 35.729544919845161351 0.00029602738936657872 10 355.3346 
57104.1715546737 1.46627e-06 35.729017810287576763 0.00029065600472085471 10 483.0152 
57111.1716320175 1.46553e-06 35.729496998410615997 0.00026264806918958140 10 225.3238 
57118.1367236318 1.45433e-06 35.730674509044967054 0.00027032780955854959 10 88.3716 
57125.1194489859 1.46325e-06 35.729790645277612837 0.00023239440369488291 10 67.7928 
57132.0986824314 1.46756e-06 35.72955795685183358 0.00027775709789657171 10 134.7125 
57139.0986869491 1.54251e-06 35.729799100705301403 0.00034683699956095381 10 157.1839 
57153.0291312294 1.45555e-06 35.729270972291377956 0.00026624857333206804 10 130.7757 
57160.0291040332 1.46483e-06 35.729275957011048942 0.00029043034852871375 10 152.2862 
57167.0291612918 1.57698e-06 35.729174953911904997 0.00028680546082703002 10 114.5993 
57180.9840867585 1.467e-06 35.730243623481332118 0.00021555626520652010 10 45.3854 
57187.9388725421 1.46015e-06 35.729571440295269099 0.00018493876170541364 10 53.9710 
57201.8971809039 1.45753e-06 35.729415317667049014 0.00020668003712114526 10 145.8375 
57208.8972038492 1.46716e-06 35.72948830419338976 0.00020369946500015316 10 122.4651 
57229.8521049049 1.46899e-06 35.730033118056509611 0.00022574968925489930 10 32.3556 
57236.8068214913 1.46927e-06 35.729726810222734161 0.00023312109667623744 10 21.5538 
57243.8069050595 1.46584e-06 35.729917456763213759 0.00023805943127581556 10 17.5761 
57257.7375273529 1.47576e-06 35.729413541761766104 0.00021116582046688649 10 47.2675 
57271.7375762250 1.46727e-06 35.729751349800232426 0.00018921427498959332 10 39.5774 
57278.6922898380 1.46649e-06 35.729570218328977581 0.00013918931840660822 10 16.7191 
57292.6471570199 1.47066e-06 35.729127118101746921 0.00016770161855406683 10 90.7577 
57299.6471849043 1.46436e-06 35.729262412020592436 0.00016471599236053100 10 61.8036 
57313.5847048546 1.47169e-06 35.729118222634274667 0.00020120585027724212 10 87.0689 
57320.5397949168 1.47439e-06 35.729519856390016982 0.00017519632257342183 10 15.9128 
57327.5534421219 1.46766e-06 35.72937642683583466 0.00018704947447187014 10 29.7952 
57334.5396167766 1.46833e-06 35.729471703919165698 0.00016510689717943333 10 23.5860 
57341.5396558084 1.45409e-06 35.729551793553152115 0.00019120958915429099 10 21.4287 
57348.4943859958 1.46851e-06 35.729282257807500462 0.00017783095850443478 10 34.1675 
57355.4945288290 1.46792e-06 35.729162754807575815 0.00020676665873539728 10 65.1823 
57362.4492617044 1.47316e-06 35.729089792237898108 0.00021959294549711439 10 131.6532 
57369.4492785381 1.46623e-06 35.729190790804903791 0.00019744132957358728 10 86.2501 
