#_MJD RANGE DM DMunc nToA chisq
56863.8938117852 3.43805e-06 48.666126153202735161 0.00111642543312836270 4 0.7782 
56886.8173442481 2.58712e-06 48.664854753065513296 0.00047124086701852012 9 0.9612 
56892.8130674140 4.12595e-06 48.665171406934829384 0.00033987581718660051 10 0.6922 
56907.7963931306 4.07252e-06 48.665937054343050901 0.00042607587591221417 10 1.1692 
56914.7514320135 4.0952e-06 48.665718171473791098 0.00032599956872346073 10 0.8121 
56921.7513702319 4.13606e-06 48.666118780144333431 0.00025958968160165214 10 0.4387 
56928.6436730255 4.06868e-06 48.665557400868435317 0.00029931175551882249 10 0.2922 
56949.6750402282 4.0816e-06 48.66448153084989426 0.00066145760643508190 9 1.2611 
56955.6229888204 4.12648e-06 48.665437454632026332 0.00045995672819219477 10 0.8903 
56969.6367385875 3.58682e-06 48.66578746342721357 0.00074908277652602315 10 1.1707 
56977.5950601912 3.59503e-06 48.667206777517815812 0.00040100983986304166 10 0.5431 
56991.5533963773 4.14942e-06 48.66733741305834127 0.00068550620430737886 10 1.1632 
56998.5118318148 4.15015e-06 48.66561180133452482 0.00064430074917405070 10 0.9269 
57005.5326224384 4.15153e-06 48.665234368490846707 0.00067001275620707536 10 0.6946 
57012.4875658882 3.88277e-06 48.665297199719852652 0.00122595139680052698 9 0.6712 
57019.4875749038 4.07362e-06 48.667395751097758526 0.00125182327934910071 10 1.5976 
57026.4423548268 4.09642e-06 48.668789080460724845 0.00089812151640995060 10 0.6966 
57033.3972377256 4.132e-06 48.6672475776095632 0.00066234120912842128 10 0.5714 
57040.3971344476 3.60373e-06 48.664841901550171071 0.00066395379362122159 10 0.6251 
57048.3627877207 3.60477e-06 48.666582093086069832 0.00095364028486366094 10 0.9673 
57055.3627082718 3.59981e-06 48.667146529982468321 0.00129520835127906026 9 1.5801 
57069.3173449991 3.59437e-06 48.667233676790630063 0.00090873656656341418 10 0.7139 
57076.3072061520 3.57343e-06 48.669274531049351699 0.00081344577814444091 10 0.4668 
57083.3071109888 4.15928e-06 48.668033553707215018 0.00145559658134339115 10 1.0878 
57090.2617213658 2.60727e-06 48.668307638977657235 0.00141525964867215883 8 0.5949 
57097.2616834213 3.58373e-06 48.66699057112203056 0.00097271040249435360 10 0.6290 
57104.2166675477 3.43242e-06 48.667570152614711438 0.00097451865265259046 10 0.5273 
57111.2165874888 3.57533e-06 48.667421486547291529 0.00118520252065878605 9 0.4423 
57118.1821658457 3.484e-06 48.663646563155933334 0.00215989801429188359 8 0.8045 
57125.1645442402 3.43459e-06 48.667425321278756263 0.00167510571443415927 9 0.7586 
57132.1437665046 3.43019e-06 48.666485271893382303 0.00190220853908138290 9 0.7472 
57139.1436974436 3.42592e-06 48.665461498367558267 0.00244996258511594265 8 0.8672 
57153.0742437446 3.42402e-06 48.665516577729279944 0.00347806698899775233 8 1.4279 
57160.0747134908 3.56628e-06 48.666495159763084839 0.00210667948576447701 9 1.0464 
#57167.0742755552 3.41363e-06 48.667754524953020345 0.00390178959476014491 7 1.1704 
#57174.0291929355 3.4148e-06 48.669711314152950401 0.00407670773166194603 8 2.1417 
57181.0291118039 3.12784e-06 48.664298197448804063 0.00318681519931238470 7 1.5126 
57187.9840349026 3.12416e-06 48.668193810100074101 0.00205664783216651277 7 0.7545 
